price,profit0.0,-12250.0
13.94,336250.0
13.95,336500.0
13.96,336750.0
13.97,337000.0
13.98,337250.0
13.99,337500.0
14.0,337750.0
14.01,338000.0
14.02,338250.0
14.03,338500.0
14.04,338750.0
14.05,339000.0
14.06,339250.0
14.07,339500.0
14.08,339750.0
14.09,340000.0
14.1,340250.0
14.11,340500.0
14.12,340750.0
14.13,341000.0
14.14,341250.0
14.15,341500.0
14.16,341750.0
14.17,342000.0
14.18,342250.0
14.19,342500.0
14.2,342750.0
14.21,343000.0
14.22,343250.0
14.23,343500.0
14.24,343750.0
14.25,344000.0
14.26,344250.0
14.27,344500.0
14.28,344750.0
14.29,345000.0
14.3,345250.0
14.31,345500.0
14.32,345750.0
14.33,346000.0
14.34,346250.0
14.35,346500.0
14.36,346750.0
14.37,347000.0
14.38,347250.0
14.39,347500.0
14.4,347750.0
14.41,348000.0
14.42,348250.0
14.43,348500.0
14.44,348750.0
14.45,349000.0
14.46,349250.0
14.47,349500.0
14.48,349750.0
14.49,350000.0
14.5,350250.0
14.51,350500.0
14.52,350750.0
14.53,351000.0
14.54,351250.0
14.55,351500.0
14.56,351750.0
14.57,352000.0
14.58,352250.0
14.59,352500.0
14.6,352750.0
14.61,353000.0
14.62,353250.0
14.63,353500.0
14.64,353750.0
14.65,354000.0
14.66,354250.0
14.67,354500.0
14.68,354750.0
14.69,355000.0
14.7,355250.0
14.71,355500.0
14.72,355750.0
14.73,356000.0
14.74,356250.0
14.75,356500.0
14.76,356750.0
14.77,357000.0
14.78,357250.0
14.79,357500.0
14.8,357750.0
14.81,358000.0
14.82,358250.0
14.83,358500.0
14.84,358750.0
14.85,359000.0
14.86,359250.0
14.87,359500.0
14.88,359750.0
14.89,360000.0
